HE,settlement_point,spp
1:00,RN_RTS1,26.24
1:00,RN_SR_WIND1,31.63
1:00,RN_TOSBATT,44.86
1:00,ROSELAND_ALL,30.1
1:00,ROUTE66_RN,32.04
1:00,ROW_ALL,30.22
1:00,RPUBRDS_RN,30.14
1:00,RRANCHES_ALL,74.55
1:00,RRC_WIND_ALL,30.62
1:00,RSK_RN,45.39
1:00,RTLSNAKE_BT,74.61
1:00,RUSSEKST_RN,242.71
1:00,RVRVLYS_ALL,30.02
1:00,SADLBACK_RN,73.71
1:00,SADLBCK_AGR1,73.71
1:00,SALVTION_GEN,31.02
1:00,SAMSON_ALL,30.26
1:00,SANDHSYD1_2,30.17
1:00,SANDHSYD3_4,30.17
1:00,SANDHSYD6_7,30.17
1:00,SANDHSYD_5AC,30.17
1:00,SANDHSYD_CC1,30.17
1:00,SANDLAKE_RN,73.13
1:00,SANTACRU_ALL,31.58
1:00,SAN_SANMIGG1,31.44
1:00,SBEAN_BESS,73.28
1:00,SBE_RN_1,30.76
1:00,SC2SES_UNIT1,30.27
1:00,SCES_UNIT1,30.09
1:00,SCLP_PUN1,30.44
1:00,SCLP_PUN2,30.44
1:00,SCLP_PUN3,30.44
1:00,SCLP_PUN4,30.44
1:00,SCLP_SCLPC_1,30.44
1:00,SCLP_SCLPC_2,30.44
1:00,SCLP_SCLPC_3,30.44
1:00,SCLP_SCLPC_4,30.44
1:00,SCSES_UNIT2,30.27
1:00,SENATEWD_1,30.42
1:00,SGM_SIGNALMT,55.25
1:00,SGSA_DGR,72.72
1:00,SG_BES_BESS1,75.82
1:00,SHAFFER_ALL,31.57
1:00,SHAMROCK_RN,31.48
1:00,SHANNONW_RN,30.59
1:00,SHEEPCRK_1,30.62
1:00,SIG_SLR_RN,30.24
1:00,SILASRAY_CC1,31.63
1:00,SIL_SILAS_10,31.63
1:00,SIL_SILAS_6,31.63
1:00,SIL_SILAS_9,31.63
1:00,SIRIUS_UNIT1,80.7
1:00,SJS_SJS_G1,30.22
1:00,SJS_SJS_G2,30.22
1:00,SKY1,31.59
1:00,SLCN_ESS_ALL,30.05
1:00,SLTFRK_UN1_2,31.92
1:00,SL_PUN1,30.23
1:00,SL_PUN2,30.23
1:00,SNY_BESS_RN,37.43
1:00,SOLARA_UNIT1,33.89
1:00,SPARTA_ALL,31.43
1:00,SPLAIN1_RN,32.12
1:00,SPLAIN2_RN,32.12
1:00,SPNC_SPNCE_4,30.31
1:00,SPNC_SPNCE_5,30.31
1:00,SPTX12B_RN,74.92
1:00,SP_RN,30.09
1:00,SROSA_ESR_RN,31.63
1:00,SRWE1_UNIT1,40.52
1:00,SSPURT_WIND1,32.19
1:00,STAM_SLR_ALL,30.26
1:00,STAR_SLR_RN,31.68
1:00,STEAM_ENG123,30.26
1:00,STEA_STEAM_1,30.26
1:00,STEA_STEAM_2,30.26
1:00,STEA_STEAM_3,30.26
1:00,STELLA_RN,31.6
1:00,STP_STP_G1,30.13
1:00,STP_STP_G2,30.13
1:00,STRATEGC_RN,30.2
1:00,STRG_SLR_ALL,30.1
1:00,STWF_T1,34.79
1:00,SUNVASLR_ALL,30.18
1:00,SWEC_G1,51.63
1:00,SWEETWN2_2_4,31.13
1:00,SWEETWN3_3,31.13
1:00,SWEETWND_1,31.13
1:00,SWFT_SLR_RN,62.58
1:00,SWOOSE1_U1,75.88
1:00,SWOOSEII_RN,75.88
1:00,SWTWN4_WND45,31.13
1:00,SWT_BESS_RN,36.19
1:00,S_HILLS_RN,30.46
1:00,TAHOKA_ALL,39.21
1:00,TANZ_ESS_RN,30.28
1:00,TAV_RN,30.56
1:00,TAYGETE2_ALL,74.14
1:00,TAYGETE_ALL,74.14
1:00,TBWF_ES_BES1,75.25
1:00,TC_GTG2_RN,30.24
1:00,TC_PUN1,30.24
1:00,TC_PUN2,30.24
1:00,TC_TCHP1,30.24
1:00,TEN_CC1,30.15
1:00,TEN_CT1_STG,30.15
1:00,TGCCS_ALL,30.25
1:00,TGCCS_CC1,30.25
1:00,TGS_GT01,30.99
1:00,TGW_T1_T2,31.6
1:00,THW_1_CCU,30.23
1:00,THW_2_CCU,30.23
1:00,THW_CC1,30.23
1:00,THW_CC2,30.23
1:00,THW_THWGT5X,30.22
1:00,THW_THWGT_1,30.23
1:00,TIMPP_RN1,30.37
1:00,TIMPP_RN2,30.37
1:00,TI_SOLAR_ALL,73.24
1:00,TKWSW_CHAMP,30.94
1:00,TKWSW_ROSCOE,30.94
1:00,TNP_TNP_O_1,30.06
1:00,TNP_TNP_O_2,30.06
1:00,TNSKA_CC1,30.27
1:00,TNSKA_CCU,30.27
1:00,TNS_SLR_ALL,30.1
1:00,TOPAZ_ALL,30.21
1:00,TORR_ALL,31.67
1:00,TORT_ESS_RN,30.22
1:00,TOYAH_RN,72.72
1:00,TRBT_SLR_RN,69.95
1:00,TREB_SOLAR1,32.4
1:00,TRENT_TRENT,34.79
1:00,TRINITY_ALL,30.53
1:00,TRIPBUT1_RN,75.05
1:00,TRSES_UNIT6,30.21
1:00,TRUENO_ALL,31.63
1:00,TRUSGILL_RN,31.05
1:00,TTRSW_RN,30.26
1:00,TTWEC_G1,29.5
1:00,TUL_SLR_ALL,31.77
1:00,TURQ_BESS1,30.24
1:00,TV_RN,30.27
1:00,TXCTY_CC1,30.21
1:00,TXCTY_CTA,30.21
1:00,TXCTY_CTB,30.21
1:00,TXCTY_CTC,30.21
1:00,TXCTY_ST,30.21
1:00,TYLRWIND_RN,30.4
1:00,TYNAN_RN,31.76
1:00,T_CK_GT2_RN,36.43
1:00,T_CK_GT3_RN,36.43
1:00,UCC_COG_PUN2,30.21
1:00,UCC_UCC_C_2,30.21
1:00,VANCOURT_RN,35.64
1:00,VENADO_ALL,31.72
1:00,VERAWIND_ALL,31.05
1:00,VERTIGO_UN1,22.19
1:00,VICTORIA_CC1,32.04
1:00,VICTPORT_RN,32.09
1:00,VIC_VICTORG5,32.04
1:00,VIC_VICTORG6,32.04
1:00,VISION_RN,30.19
1:00,VLSES_UNIT3,30.28
1:00,VORT_ALL_RN,30.82
1:00,WAKEWE_ALL,31.66
1:00,WAP_WAPGT_1,30.29
1:00,WAP_WAP_G1,30.29
1:00,WAP_WAP_G2,30.29
1:00,WAP_WAP_G3,30.29
1:00,WAP_WAP_G4,30.29
1:00,WAP_WAP_G5,30.29
1:00,WAP_WAP_G6,30.22
1:00,WAP_WAP_G7,30.22
1:00,WAP_WAP_G8,30.23
1:00,WAYMARK_RN,69.75
1:00,WCPP_CC1,30.39
1:00,WCPP_CT1,30.39
1:00,WCPP_CT2,30.39
1:00,WCPP_ST1,30.39
1:00,WEBBER_WS_T1,30.2
1:00,WEC_WECG1,33.94
1:00,WES_ALL,30.43
1:00,WFCOGEN_13,30.7
1:00,WFCOGEN_24,30.7
1:00,WFCOGEN_CC1,30.7
1:00,WFTANK_ESS1,31.72
1:00,WGU_RN,30.4
1:00,WHCCS2_4,30.06
1:00,WHCCS2_5_6,30.06
1:00,WHCCS2_CC2,30.06
1:00,WHCCS_CC1,30.06
1:00,WHCCS_CT1_ST,30.06
1:00,WHCCS_CT2,30.06
1:00,WHITE_PT_UN1,31.59
1:00,WHMESA_U1,31.06
1:00,WHTTAIL_WR1,30.4
1:00,WH_WIND_ALL,31.24
1:00,WIG_BESS_RN,30.25
1:00,WILDWIND_ALL,30.38
1:00,WIPOPA_1_2,30.32
1:00,WIPOPA_3_4,30.32
1:00,WIR_WIRTZ_G1,29.82
1:00,WIR_WIRTZ_G2,29.82
1:00,WLTC_ESR_RN,31.59
1:00,WL_RANCH_RN,27.75
1:00,WNDTS2_UNIT1,30.44
1:00,WND_WHITNEY,30.07
1:00,WOODWRD1_RN,77.04
1:00,WOODWRD2_RN,77.04
1:00,WOV_BESS_RN,56.96
1:00,WRSBES_BESS1,74.55
1:00,W_HRL_ESR_RN,31.63
1:00,W_PECO_UNIT1,73.29
1:00,X443ESRN,31.15
1:00,YNG_WND_ALL,30.7
1:00,ZIER_SLR_ALL,66.13
2:00,7RNCHSLR_ALL,32.52
2:00,ABINDUST_RN,33.88
2:00,ADL_RN,32.04
2:00,AEEC,36.31
2:00,AE_RN,32.09
2:00,AGUAYO_UNIT1,29.66
2:00,AJAXWIND_RN,33.2
2:00,ALGOD_ALL_RN,32.98
2:00,ALP_BESS_RN,71.26
2:00,ALVIN_RN,32.03
2:00,AMADEUS_ALL,33.86
2:00,AMISTAD_ALL,81.76
2:00,AMOCOOIL_CC1,32.03
2:00,AMOCOOIL_CC2,32.03
2:00,AMOCO_PUN1,32.03
2:00,AMOCO_PUN2,32.03
2:00,AMO_AMOCO_1,32.03
2:00,AMO_AMOCO_2,32.03
2:00,AMO_AMOCO_5,32.03
2:00,AMO_AMOCO_G1,32.03
2:00,AMO_AMOCO_G2,32.03
2:00,AMO_AMOCO_G3,32.03
2:00,AMO_AMOCO_S1,32.03
2:00,AMO_AMOCO_S2,32.03
2:00,ANACACHO_ANA,61.01
2:00,ANCHOR_ALL,32.13
2:00,ANDMDSLR_ALL,33.91
2:00,ANEM_ESS_RN,33.15
2:00,ANG_ALL,21.28
2:00,ANOL_ESS_RN,32.18
2:00,ANSON1_ALL,33.82
2:00,ANTL_ESS_ES1,91.98
2:00,APPALOSA_ALL,190.37
2:00,AQUI_ALL,32.19
2:00,ARAGORN_RN,75.74
2:00,ASCK_SLR_RN,32.19
2:00,ASTRA_RN,34.9
2:00,ATK_ATKINSG7,32
2:00,AURO_SLR_RN,31.79
2:00,AUSTPL_ALL,31.77
2:00,AVIAT_ALL,25.81
2:00,AZSP_SLR_RN,32.18
2:00,AZURE_RN,33.5
2:00,AZ_ALL,32.04
2:00,BAC_RN_ALL,32.03
2:00,BAFFIN_ALL,33.06
2:00,BAIRDWND_ALL,33.51
2:00,BAKE_RN_ALL,32.34
2:00,BARROW_ALL,64.6
2:00,BASTEN_CC1,31.88
2:00,BASTEN_CCU,31.88
2:00,BATCAVE_RN,31
2:00,BAYC_BESS_RN,33.58
2:00,BBREEZE_1_2,33.11
2:00,BCATWD_WD_1,32.77
2:00,BCH_RN,32.09
2:00,BCK_RN,32.02
2:00,BELM_SLR_RN,31.75
2:00,BIGSTAR_ALL,31.93
2:00,BKSL_RN,34.37
2:00,BLACKJAK_RN,32.98
2:00,BLSMT1_5_A_6,33.62
2:00,BLUEJAY_RN,32.02
2:00,BLVN_RN,31.79
2:00,BOARDCRK_ALL,32.12
2:00,BOCO_ESS_RN,41.74
2:00,BOOTLEG_UN1,75.67
2:00,BORDAS_345,33.17
2:00,BOSQUESW_CC1,31.96
2:00,BOSQUESW_CC2,31.97
2:00,BOSQ_BSQSU_5,31.97
2:00,BOSQ_BSQS_12,31.97
2:00,BOSQ_BSQS_34,31.96
2:00,BRANDON_RN,37.94
2:00,BRAUNIG_CC1,32.44
2:00,BRAUNIG_VHB1,32.64
2:00,BRAUNIG_VHB2,32.64
2:00,BRAUNIG_VHB3,32.82
2:00,BRAZ_WND_ALL,36.73
2:00,BRA_AVR1_CT2,32.44
2:00,BRA_AVR_CST1,32.44
2:00,BRHEIGHT_RN,32.03
2:00,BRIGHTSD_RN,33.27
2:00,BRIGHTSD_U1,33.22
2:00,BRISCOE_WIND,34.61
2:00,BRPANGLE_RN,32.14
2:00,BRPMAGNO_RN,32.03
2:00,BRP_BRAZ_RN,32.16
2:00,BRP_DIKN_RN,32.03
2:00,BRP_LOOP_RN,33.27
2:00,BRP_LOP1_RN,33.23
2:00,BRP_PBL1_RN,39.76
2:00,BRP_PBL2_RN,39.76
2:00,BRP_RN_UNIT1,32.71
2:00,BRP_SWNY_RN,32.16
2:00,BRP_ZPT1_RN,33.3
2:00,BRP_ZPT2_RN,33.3
2:00,BRTSW_BCW1,32.41
2:00,BR_ARROW_ALL,32.32
2:00,BR_VHB6CT5_6,32.64
2:00,BR_VHB6CT7_8,32.64
2:00,BSS_U1,32.16
2:00,BTE_BTE_G1,32.04
2:00,BTE_BTE_G2,32.04
2:00,BTE_BTE_G3,32.04
2:00,BTE_BTE_G4,32.04
2:00,BTE_CC1,32.04
2:00,BTE_PUN1,32.04
2:00,BTE_PUN2,32.04
2:00,BTM_ALL,32.08
2:00,BUCHAN_ALL,31.34
2:00,BUCKTHRN_RN,31.95
2:00,BUFF_GAP_ALL,30.17
2:00,BULLCRK_1_2,33.5
2:00,BVE_CC1,32.03
2:00,BVE_UNIT1,32.03
2:00,BVE_UNIT2,32.03
2:00,BVE_UNIT3,32.03
2:00,BYRDR_ES_ALL,32.16
2:00,BYU_BYU_1,32.04
2:00,BYU_BYU_12,32.04
2:00,BYU_BYU_34,32.04
2:00,BYU_CC1,32.04
2:00,BYU_G4_RN,32.04
2:00,BYU_PUN1,32.04
2:00,BYU_PUN2,32.04
2:00,BYU_PUN3,32.04
2:00,BYU_PUN4,32.04
2:00,B_DAVIS_3,33.03
2:00,B_DAVIS_4,33.03
2:00,B_DAVIS_CC1,33.03
2:00,B_D_B_DAVIG1,33.03
2:00,B_D_B_DAVIG2,33.03
2:00,CABEZON_ALL,33.12
2:00,CACH_ESS_RN,32.13
2:00,CALAVER_JKS1,32.48
2:00,CALAVER_JKS2,32.48
2:00,CALAVER_JTD1,32.65
2:00,CALAVER_JTD2,32.65
2:00,CALAVER_OWS1,32.63
2:00,CALAVER_OWS2,32.63
2:00,CALHOUN_ALL,33.45
2:00,CALLAHA_WND1,32.54
2:00,CAL_CALGT1,32.04
2:00,CAL_CALSTG1,32.04
2:00,CAL_CC1,32.04
2:00,CAL_PUN1,32.04
2:00,CAL_PUN2,32.04
2:00,CAMWIND_RN,33.1
2:00,CANYONWD_ALL,34.34
2:00,CAPRIDG4_CR4,25.81
2:00,CAPRIDGE_ALL,25.81
2:00,CARBN_BSP_1,52.63
2:00,CARN_ESS_RN,33.03
2:00,CASL_GAP_UN1,82.48
2:00,CATARINA_B1,46.61
2:00,CBECII_89,32.02
2:00,CBECII_CC3,32.02
2:00,CBECII_CT7,32.02
2:00,CBEC_ALL,32.51
2:00,CBEC_CC1,32.51
2:00,CBEC_CC2,32.51
2:00,CBY4_ALL,32.04
2:00,CBY4_CC1,32.04
2:00,CBY_CBY_G1,32.04
2:00,CBY_CBY_G2,32.04
2:00,CCEC_CC1,33.03
2:00,CCEC_GT1,33.03
2:00,CCEC_GT2,33.03
2:00,CCEC_PUN1,33.03
2:00,CCEC_PUN2,33.03
2:00,CCEC_ST1,33.03
2:00,CEDROHI_CHW1,33.28
2:00,CEDRVALE_RN,75.91
2:00,CFLATS_UNIT,30.95
2:00,CHALUP_ALL,33.1
2:00,CHAL_SLR_RN,75.67
2:00,CHAMON_UN1,32.04
2:00,CHAMON_UN2,32.04
2:00,CHEDPW_GT2,32.04
2:00,CHE_CC1,32.04
2:00,CHE_LYD,32.04
2:00,CHE_LYD2,32.04
2:00,CHE_PUN1,32.04
2:00,CHE_PUN2,32.04
2:00,CHIL_SLR,31.73
2:00,CHISMGRD_RN,32.39
2:00,CISC_RN,32.76
2:00,CITRUSCY_RN,33.15
2:00,CITYVICT_ALL,33.24
2:00,CLO_RN,32.05
2:00,CMPD_SLR_RN,32.21
2:00,CNLY_ESS_RN,32.41
2:00,CNTRY_RN,32.19
2:00,CN_BRKS_UNT1,34.82
2:00,COL_COLETOG1,33.07
2:00,CONIGLIO_RN,32.32
2:00,CONTINEN_RN,33.15
2:00,CORALSLR_ALL,31.95
2:00,CORAZON_RN,33.2
2:00,COTPLNS_RN,34.75
2:00,COTTON_PAP2,33.02
2:00,COYOTSPR_AGR,76.31
2:00,COYOTSPR_RN,76.31
2:00,CPSES_UNIT1,32.07
2:00,CPSES_UNIT2,32.07
2:00,CRANELL_ALL,32.98
2:00,CRAWFISH_RN,33.29
2:00,CROSSETT_ALL,82.67
2:00,CRWN_SLR_UN1,31.85
2:00,CR_RN,32.04
2:00,CSC_CSECG1_2,36.17
2:00,CS_RN,32.04
2:00,CTW_RN,32.07
2:00,CVC_CC1,32.04
2:00,CVC_CVCG1_5,32.04
2:00,CVC_CVC_G2,32.04
2:00,CVC_CVC_G3,32.04
2:00,DAG_ALL,32.24
2:00,DANSBY_ALL,32
2:00,DAN_ALL,32
2:00,DA_BESS,32.15
2:00,DA_BESS2,32.15
2:00,DC2SES_ALL,32.09
2:00,DC_E,32.32
2:00,DC_L,33.38
2:00,DC_N,33.45
2:00,DC_R,33.08
2:00,DDPEC_CC1,32.03
2:00,DDPEC_GT1,32.03
2:00,DDPEC_GT2,32.03
2:00,DDPEC_GT3,32.03
2:00,DDPEC_GT4,32.03
2:00,DDPEC_GT6,32.03
2:00,DDPEC_ST1,32.03
2:00,DECKER_GT,31.78
2:00,DENISON_G1_2,32.35
2:00,DERMOTT_ALL,33.99
2:00,DGFS_ESR_RN,82.54
2:00,DIBOL_RN,32.19
2:00,DIB_CC1,32.04
2:00,DIB_DIB_G1,32.04
2:00,DIB_DIB_G2,32.04
2:00,DIB_DIB_G3,32.04
2:00,DIB_DIB_G4,32.04
2:00,DIB_PUN1,32.04
2:00,DIB_PUN2,32.04
2:00,DILEOS_UNIT1,31.91
2:00,DKNS_ESS_RN,34.37
2:00,DMA_RN,32.23
2:00,DOWGEN_PUN1,32.02
2:00,DOWGEN_PUN2,32.02
2:00,DOWGEN_PUN3,32.02
2:00,DOW_61_2_63,32.02
2:00,DOW_64,32.02
2:00,DOW_81_2_84,32.02
2:00,DOW_G37_G35,32.02
2:00,DOW_G66_ST65,32.02
2:00,DOW_G67,32.02
2:00,DOW_G96_ST95,32.02
2:00,DRYFRIO_RN,42.17
2:00,DSWL_BES1,32.14
2:00,DUKE_CC1,33.14
2:00,DUKE_GST1CCU,33.14
2:00,DUKE_GT2_CCU,33.14
2:00,DUP_PUN1,33.27
2:00,DUP_PUN2,33.27
2:00,DUP_PUN3,33.27
2:00,DUP_PUN4,33.27
2:00,EBELLS_UNIT1,31.83
2:00,EBNY_ESS_RN,32.47
2:00,ECLIPSE_UN1,68.35
2:00,EIFSLR_UNIT1,32.34
2:00,ELB_ELBCREEK,43.22
2:00,ELECTRAW_1_2,33.4
2:00,ELMCRK_RN,33.87
2:00,ELSAUZ_ALL,33.11
2:00,ELSA_ESR_RN,33.14
2:00,ELS_RN_1,32.14
2:00,ELZA_SLR_RN,32.27
2:00,EL_RAYO_ALL,33.1
2:00,EMPCT_RN,32.26
2:00,ENDPARK_ESS1,33.54
2:00,ERSL_RN,37.14
2:00,ESTONIAN_ALL,32.3
2:00,ETCCS_CC1,28.23
2:00,ETCCS_CCU,28.23
2:00,EUNICE_ALL,62.66
2:00,EVLN_ESS_RN,32.03
2:00,EXGNSND_RN,33.3
2:00,EXGNWTL_1,33.28
2:00,EXN_14,32.04
2:00,EXN_1_3,32.04
2:00,EXN_4,32.04
2:00,EXN_8,32.04
2:00,EXN_9_13,32.04
2:00,EXN_PUN1,32.04
2:00,EXN_PUN2,32.04
2:00,EXN_PUN3,32.04
2:00,E_BLACK_RN,31.7
2:00,FAGUSSLR_RN,34.04
2:00,FALFUR_RN,33.2
2:00,FALFUR_RN2,33.2
2:00,FAL_FALCONG1,33.19
2:00,FAL_FALCONG2,33.19
2:00,FAL_FALCONG3,33.19
2:00,FAULKNER_RN,76.31
2:00,FEGC_RN,32.05
2:00,FENCESLR_ALL,32.16
2:00,FERGCC_CC1,31.17
2:00,FERGCC_GT1_1,31.17
2:00,FERGCC_GT2_3,31.17
2:00,FERGCC_ST1_5,31.17
2:00,FERMI_ALL,91.98
2:00,FILESSLR_PV1,32.2
2:00,FIVEWSLR_ALL,31.73
2:00,FLCNS_CC1,63
2:00,FLCNS_UNIT1,63
2:00,FLCNS_UNIT2,63
2:00,FLCNS_UNIT3,63
2:00,FLOWERII_RN,77.4
2:00,FLTBES1,77.4
2:00,FLTCK_SSI,32.17
2:00,FLUVANNA_1_2,33.54
2:00,FLVABES1_ESR,77.4
2:00,FOARDCTY_ALL,33.72
2:00,FORMOSA_CC1,33.48
2:00,FORMOSA_CC2,33.48
2:00,FORMOSA_PUN1,33.48
2:00,FORMOSA_PUN2,33.48
2:00,FORTMA_RN,31
2:00,FOXTROT_ALL,32.91
2:00,FO_FORMOSA11,33.48
2:00,FO_FORMOSA12,33.48
2:00,FO_FORMOSG1,33.48
2:00,FO_FORMOSG10,33.48
2:00,FO_FORMOSG13,33.48
2:00,FO_FORMOSG14,33.48
2:00,FO_FORMOSG15,33.48
2:00,FO_FORMOSG2,33.48
2:00,FO_FORMOSG3,33.48
2:00,FO_FORMOSG4,33.48
2:00,FO_FORMOSG5,33.48
2:00,FO_FORMOSG6,33.48
2:00,FO_FORMOSG7,33.48
2:00,FO_FORMOSG8,33.48
2:00,FO_FORMOSG9,33.48
2:00,FPPYD_FPP_G1,31.92
2:00,FPPYD_FPP_G2,31.92
2:00,FPPYD_FPP_G3,31.92
2:00,FREC_1_CCU,32.14
2:00,FREC_2_CCU,32.14
2:00,FREC_CC1,32.14
2:00,FREC_CC2,32.14
2:00,FRMRSVLW_RN,32.31
2:00,FRMR_BS2_RN1,32.31
2:00,FRNYPP_1_CCU,32.26
2:00,FRNYPP_2_CCU,32.26
2:00,FRNYPP_CC1,32.26
2:00,FRNYPP_CC2,32.26
2:00,FRONT_EC_CC1,33.15
2:00,FRONT_EC_RN1,33.15
2:00,FRONT_EC_RN2,33.15
2:00,FRONT_EC_RN3,33.15
2:00,FRYE_SLR_ALL,34.73
2:00,FTDUNCAN_RN,39.76
2:00,FTR_CC1,32.03
2:00,FTR_FTR_G1_4,32.03
2:00,FTWIND_UNIT1,30.17
2:00,FWLR_SLR_1,81.75
2:00,GALO_RN1,25.79
2:00,GAMBIT_RN,32.14
2:00,GARC_BESS_RN,33.15
2:00,GBY_GT,32.04
2:00,GID_GIDEONG1,31.86
2:00,GID_GIDEONG2,31.86
2:00,GID_GIDEONG3,31.86
2:00,GIGA_ESS_RN,31.73
2:00,GKS_BESS_RN,33.13
2:00,GOA_GOATWIND,27.6
2:00,GOLINDA_UN1,31.85
2:00,GOMZ_RN,79.04
2:00,GOODNIT1_ALL,34.61
2:00,GPASTURE_ALL,28.19
2:00,GRANDVW1_A_B,34.6
2:00,GRAN_SLR_RN,31.74
2:00,GRDNE_ESR_RN,53.58
2:00,GREASWOD_ALL,76.05
2:00,GREGORY_RN,33.06
2:00,GRIF_TRL_RN,33.64
2:00,GRIM_SLR_RN,32.02
2:00,GRSES_UNIT1,32.48
2:00,GRSES_UNIT2,32.6
2:00,GUADG_CC1,32.19
2:00,GUADG_CC2,32.19
2:00,GUADG_CCU1,32.19
2:00,GUADG_CCU2,32.19
2:00,GUNMTN_NODE,57.21
2:00,GWEC_G1,30.95
2:00,GZ_RN,32.04
2:00,HALO_RN1,31.76
2:00,HAMI_BESS_RN,81.76
2:00,HAYSEN1_2,31.98
2:00,HAYSEN3_4,31.98
2:00,HB_BUSAVG,33.16
2:00,HB_HOUSTON,32.03
2:00,HB_HUBAVG,34.19
2:00,HB_NORTH,32.19
2:00,HB_PAN,34.59
2:00,HB_SOUTH,32.27
2:00,HB_WEST,40.26
2:00,HDNLAKES_RN,32.03
2:00,HEARN_RD_RN,33.04
2:00,HELIOS_RN,43.71
2:00,HHGT_KENDAL,30.66
2:00,HHOLLW2_WND1,30.17
2:00,HHOLLW3_WND1,30.17
2:00,HHOLLW4_WND1,30.17
2:00,HICK_G1_G2,31.12
2:00,HI_LONEB_RN1,33.79
2:00,HI_LONE_ALL,33.79
2:00,HLSES_UNIT3,32.26
2:00,HLSES_UNIT4,32.26
2:00,HLSES_UNIT5,32.26
2:00,HLY_RN,32.04
2:00,HMNG_ESS_RN,32.53
2:00,HOLCOMB_RN1,34.28
2:00,HOLSTEIN_ALL,31.21
2:00,HOL_ALL,32.01
2:00,HOPKNSLR_ALL,32.32
2:00,HORSCR_RN,84.58
2:00,HORSECRK_RN,33.58
2:00,HOUSEMTN_RN,78.93
2:00,HOVEY_GEN,76.84
2:00,HRBESS_BESS,77.01
2:00,HRFDWIND_ALL,34.9
2:00,HRNT_SLR_RN,34.94
2:00,HRZN_SLR_UN1,36.55
2:00,HV_BESS1_RN,32.04
2:00,HWF_HWFG1,32.28
2:00,HYDR_ESS_RN,75.67
2:00,H_HOLLO_WND1,30.17
2:00,IMP_RN1,32.33
2:00,INDNENR_1_RN,94.53
2:00,INDNENR_2_RN,89.96
2:00,INDNNWP_RN,91.63
2:00,IND_INADALE1,34.46
2:00,INGLCOSW_CC1,33.03
2:00,INGLCOSW_STG,33.03
2:00,INGLCOS_CTG1,33.03
2:00,INGLCOS_CTG2,33.03
2:00,INGLCO_PUN1,33.03
2:00,INGLCO_PUN2,33.03
2:00,INGLCO_PUN3,33.03
2:00,INKS_INKS_G1,31.2
2:00,INRT_W_ALL,33.54
2:00,JACKCNTY_CC1,32.4
2:00,JACKCNTY_CT1,32.4
2:00,JACKCNTY_CT2,32.4
2:00,JACKCNTY_STG,32.4
2:00,JADE_SLR_ALL,34.01
2:00,JAD_RN,32.04
2:00,JAG_SLR_RN,32.04
2:00,JAR_RN,32.03
2:00,JAY_RN_1,32.02
2:00,JCKCNTY2_CC1,32.58
2:00,JCKCNTY2_CT3,32.58
2:00,JCKCNTY2_CT4,32.58
2:00,JCKCNTY2_ST2,32.58
2:00,JC_BAT_RN,31.26
2:00,JDKNS_RN,57.66
2:00,JKLP_SLR_RN,33.03
2:00,JUNCTION_RN,64.56
2:00,JUNG_SLR_RN,31.83
2:00,JUNORTH_RN,64.56
2:00,JUNO_ALL,41.74
2:00,KARAKAW1_1,32.97
2:00,KARAKAW2_1,32.97
2:00,KEECHI_U1,32.4
2:00,KELAMSL_U1,32.27
2:00,KEO_KEO_SM1,84.55
2:00,KINGE_ALL,85.27
2:00,KINGW_ALL,82.84
2:00,KMCHI_CC1,32.35
2:00,KMCHI_CC2,32.35
2:00,LACASAWD_RN,32.52
2:00,LACY_CRK_ALL,43.99
2:00,LAMESASLR_G,71.26
2:00,LAPETUS_U1,64.55
2:00,LARDVFTN_G4,33.38
2:00,LARDVFTN_G5,33.38
2:00,LASSO_GEN,78.93
2:00,LAUR_BESS_RN,33.11
2:00,LBRA_BES1,32.34
2:00,LEG_LEG_G1,32.05
2:00,LEG_LEG_G2,32.05
2:00,LEONLCPCT1_2,32.83
2:00,LEONLCPCT3_4,32.83
2:00,LFSTH_RN,32.19
2:00,LGDRAW_S_ALL,41.74
2:00,LGD_LANGFORD,55.6
2:00,LGE_CC1,33.03
2:00,LGE_LGE_GT1,33.03
2:00,LGE_LGE_GT2,33.03
2:00,LGE_LGE_STG,33.03
2:00,LGW_UNIT_ALL,30.68
2:00,LHM_CVC_G4,32.04
2:00,LHM_PUN1,32.04
2:00,LHM_PUN2,32.04
2:00,LHORN_N_U1_2,34.61
2:00,LHSES_UNIT1,32.27
2:00,LHSES_UNIT2,32.27
2:00,LIGSW_RN,32.26
2:00,LIG_RN,32.04
2:00,LILY_RN,32.17
2:00,LMAJADAS_ALL,33.1
2:00,LMO_ESR_RN,32.03
2:00,LNCRK_ALL,32.18
2:00,LONESTAR_RN,74.45
2:00,LONEWOLF_ALL,35.33
2:00,LON_RN1,32.08
2:00,LOSTPI_CC1,31.88
2:00,LOS_LOSTPGT1,31.88
2:00,LOS_LOSTPGT2,31.88
2:00,LOS_LOSTPST1,31.88
2:00,LOWR_ESS_RN,33.14
2:00,LPCCS_CC1,32.33
2:00,LPCCS_CC2,32.07
2:00,LPCCS_CT11,32.33
2:00,LPCCS_CT12,32.33
2:00,LPCCS_CT21,32.33
2:00,LPCCS_CT22,32.33
2:00,LPCCS_UNIT1,32.33
2:00,LPCCS_UNIT2,32.33
2:00,LV1A_LV1B,33.1
2:00,LV3_RN,33.16
2:00,LV3_UNIT1,33.17
2:00,LV4_UNIT_1,33.17
